Company,id_15_min_candles,mainCandleTime,Open,Close,High,Low,Volume,id_15_min_candles,timestamp,Open,Close,High,Low,Volume
BAJFINANCE,186438,"2016-11-25 14:45:00",873.45,872.85,874.70,867.00,195240,186445,"2016-11-28 10:15:00",874.00,873.90,877.00,873.65,39790
BAJFINANCE,186438,"2016-11-25 14:45:00",873.45,872.85,874.70,867.00,195240,186446,"2016-11-28 10:30:00",873.90,894.50,896.00,873.90,225498
BAJFINANCE,186438,"2016-11-25 14:45:00",873.45,872.85,874.70,867.00,195240,186447,"2016-11-28 10:45:00",895.00,894.85,899.00,892.15,124798
BAJFINANCE,186438,"2016-11-25 14:45:00",873.45,872.85,874.70,867.00,195240,186448,"2016-11-28 11:00:00",894.85,889.50,896.00,887.05,71775
BAJFINANCE,186438,"2016-11-25 14:45:00",873.45,872.85,874.70,867.00,195240,186449,"2016-11-28 11:15:00",889.05,893.75,895.00,888.50,42726
BAJFINANCE,186438,"2016-11-25 14:45:00",873.45,872.85,874.70,867.00,195240,186450,"2016-11-28 11:30:00",893.75,892.85,893.80,889.55,50144
BAJFINANCE,186438,"2016-11-25 14:45:00",873.45,872.85,874.70,867.00,195240,186451,"2016-11-28 11:45:00",892.10,893.50,895.00,891.05,53848
BAJFINANCE,186438,"2016-11-25 14:45:00",873.45,872.85,874.70,867.00,195240,186452,"2016-11-28 12:00:00",893.50,893.60,895.00,891.55,47648
BAJFINANCE,186438,"2016-11-25 14:45:00",873.45,872.85,874.70,867.00,195240,186453,"2016-11-28 12:15:00",893.55,890.10,894.45,888.00,55590
BAJFINANCE,186438,"2016-11-25 14:45:00",873.45,872.85,874.70,867.00,195240,186454,"2016-11-28 12:30:00",890.10,890.75,893.70,890.05,34899
BAJFINANCE,186438,"2016-11-25 14:45:00",873.45,872.85,874.70,867.00,195240,186455,"2016-11-28 12:45:00",890.75,896.00,897.45,888.80,70611
BAJFINANCE,186438,"2016-11-25 14:45:00",873.45,872.85,874.70,867.00,195240,186456,"2016-11-28 13:00:00",895.10,893.10,895.45,890.00,47474
BAJFINANCE,186438,"2016-11-25 14:45:00",873.45,872.85,874.70,867.00,195240,186457,"2016-11-28 13:15:00",893.10,886.55,894.00,883.20,48600
BAJFINANCE,186438,"2016-11-25 14:45:00",873.45,872.85,874.70,867.00,195240,186458,"2016-11-28 13:30:00",885.65,878.90,886.55,874.70,107920
BAJFINANCE,186638,"2016-12-07 14:45:00",889.00,886.70,890.55,881.95,53775,186639,"2016-12-07 15:00:00",886.70,887.30,891.00,884.70,63766
BAJFINANCE,186638,"2016-12-07 14:45:00",889.00,886.70,890.55,881.95,53775,186640,"2016-12-07 15:15:00",887.20,900.95,900.95,886.50,82339
BAJFINANCE,186638,"2016-12-07 14:45:00",889.00,886.70,890.55,881.95,53775,186641,"2016-12-08 09:15:00",904.20,906.45,912.35,904.10,80631
BAJFINANCE,186638,"2016-12-07 14:45:00",889.00,886.70,890.55,881.95,53775,186642,"2016-12-08 09:30:00",906.45,906.25,907.40,905.00,27894
BAJFINANCE,186638,"2016-12-07 14:45:00",889.00,886.70,890.55,881.95,53775,186643,"2016-12-08 09:45:00",906.25,915.00,915.45,905.95,100448
BAJFINANCE,186638,"2016-12-07 14:45:00",889.00,886.70,890.55,881.95,53775,186644,"2016-12-08 10:00:00",915.50,911.10,915.90,910.00,77373
BAJFINANCE,186638,"2016-12-07 14:45:00",889.00,886.70,890.55,881.95,53775,186645,"2016-12-08 10:15:00",911.10,912.15,913.00,910.50,34739
BAJFINANCE,186638,"2016-12-07 14:45:00",889.00,886.70,890.55,881.95,53775,186646,"2016-12-08 10:30:00",912.15,912.50,914.05,910.35,24015
BAJFINANCE,186638,"2016-12-07 14:45:00",889.00,886.70,890.55,881.95,53775,186647,"2016-12-08 10:45:00",912.50,910.00,912.75,910.00,23409
BAJFINANCE,186638,"2016-12-07 14:45:00",889.00,886.70,890.55,881.95,53775,186648,"2016-12-08 11:00:00",910.00,910.20,912.00,909.45,30607
BAJFINANCE,186638,"2016-12-07 14:45:00",889.00,886.70,890.55,881.95,53775,186649,"2016-12-08 11:15:00",910.20,910.05,912.00,909.80,18523
BAJFINANCE,186638,"2016-12-07 14:45:00",889.00,886.70,890.55,881.95,53775,186650,"2016-12-08 11:30:00",910.05,910.80,911.35,910.00,18203
BAJFINANCE,186638,"2016-12-07 14:45:00",889.00,886.70,890.55,881.95,53775,186651,"2016-12-08 11:45:00",910.80,910.35,911.35,910.00,30821
BAJFINANCE,186638,"2016-12-07 14:45:00",889.00,886.70,890.55,881.95,53775,186652,"2016-12-08 12:00:00",910.25,910.30,911.35,909.60,19905
BAJFINANCE,186638,"2016-12-07 14:45:00",889.00,886.70,890.55,881.95,53775,186653,"2016-12-08 12:15:00",910.40,910.00,910.95,909.90,18926
BAJFINANCE,186638,"2016-12-07 14:45:00",889.00,886.70,890.55,881.95,53775,186654,"2016-12-08 12:30:00",910.20,910.00,910.70,909.60,12554
BAJFINANCE,186638,"2016-12-07 14:45:00",889.00,886.70,890.55,881.95,53775,186655,"2016-12-08 12:45:00",910.00,909.95,910.25,908.80,32463
BAJFINANCE,186638,"2016-12-07 14:45:00",889.00,886.70,890.55,881.95,53775,186656,"2016-12-08 13:00:00",909.95,907.00,910.95,905.40,47311
BAJFINANCE,186638,"2016-12-07 14:45:00",889.00,886.70,890.55,881.95,53775,186657,"2016-12-08 13:15:00",906.75,909.55,909.70,906.75,13479
BAJFINANCE,186638,"2016-12-07 14:45:00",889.00,886.70,890.55,881.95,53775,186658,"2016-12-08 13:30:00",909.55,908.25,909.85,908.10,7427
BAJFINANCE,186916,"2016-12-23 09:15:00",768.80,771.20,771.20,763.00,157452,186917,"2016-12-23 09:30:00",771.20,763.55,772.15,762.85,131218
BAJFINANCE,186916,"2016-12-23 09:15:00",768.80,771.20,771.20,763.00,157452,186918,"2016-12-23 09:45:00",763.65,764.50,765.95,761.30,60367
BAJFINANCE,186916,"2016-12-23 09:15:00",768.80,771.20,771.20,763.00,157452,186919,"2016-12-23 10:00:00",764.80,769.45,772.00,764.50,82324
BAJFINANCE,186916,"2016-12-23 09:15:00",768.80,771.20,771.20,763.00,157452,186920,"2016-12-23 10:15:00",769.45,765.00,769.45,763.65,71431
BAJFINANCE,186916,"2016-12-23 09:15:00",768.80,771.20,771.20,763.00,157452,186921,"2016-12-23 10:30:00",765.00,766.00,767.40,762.90,58025
BAJFINANCE,186916,"2016-12-23 09:15:00",768.80,771.20,771.20,763.00,157452,186922,"2016-12-23 10:45:00",766.00,769.25,769.40,765.10,23979
BAJFINANCE,186916,"2016-12-23 09:15:00",768.80,771.20,771.20,763.00,157452,186923,"2016-12-23 11:00:00",769.25,784.40,784.40,768.30,183214
BAJFINANCE,186916,"2016-12-23 09:15:00",768.80,771.20,771.20,763.00,157452,186924,"2016-12-23 11:15:00",783.60,794.00,796.55,783.10,359682
BAJFINANCE,186916,"2016-12-23 09:15:00",768.80,771.20,771.20,763.00,157452,186925,"2016-12-23 11:30:00",794.15,794.85,798.75,793.65,145166
BAJFINANCE,186916,"2016-12-23 09:15:00",768.80,771.20,771.20,763.00,157452,186926,"2016-12-23 11:45:00",794.75,790.00,794.75,788.00,106136
BAJFINANCE,186916,"2016-12-23 09:15:00",768.80,771.20,771.20,763.00,157452,186927,"2016-12-23 12:00:00",790.00,793.75,796.10,789.35,80709
BAJFINANCE,186916,"2016-12-23 09:15:00",768.80,771.20,771.20,763.00,157452,186928,"2016-12-23 12:15:00",793.75,794.75,795.45,793.00,38260
BAJFINANCE,186916,"2016-12-23 09:15:00",768.80,771.20,771.20,763.00,157452,186929,"2016-12-23 12:30:00",794.75,795.80,795.95,793.45,46742
BAJFINANCE,186916,"2016-12-23 09:15:00",768.80,771.20,771.20,763.00,157452,186930,"2016-12-23 12:45:00",795.80,802.50,803.60,795.80,204064
BAJFINANCE,186916,"2016-12-23 09:15:00",768.80,771.20,771.20,763.00,157452,186931,"2016-12-23 13:00:00",802.50,805.00,806.95,802.45,163473
BAJFINANCE,186916,"2016-12-23 09:15:00",768.80,771.20,771.20,763.00,157452,186932,"2016-12-23 13:15:00",805.00,803.60,806.50,803.05,59083
BAJFINANCE,186916,"2016-12-23 09:15:00",768.80,771.20,771.20,763.00,157452,186933,"2016-12-23 13:30:00",803.50,801.15,803.80,797.30,113455
BAJFINANCE,186916,"2016-12-23 09:15:00",768.80,771.20,771.20,763.00,157452,186934,"2016-12-23 13:45:00",801.60,800.45,801.85,798.30,61679
BAJFINANCE,186916,"2016-12-23 09:15:00",768.80,771.20,771.20,763.00,157452,186935,"2016-12-23 14:00:00",800.45,794.25,800.85,793.10,99224
BAJFINANCE,186916,"2016-12-23 09:15:00",768.80,771.20,771.20,763.00,157452,186936,"2016-12-23 14:15:00",794.25,796.40,797.90,793.30,61644
BAJFINANCE,186942,"2016-12-26 09:30:00",789.05,787.00,790.00,782.55,107043,186943,"2016-12-26 09:45:00",788.00,811.40,813.80,787.00,192969
BAJFINANCE,186942,"2016-12-26 09:30:00",789.05,787.00,790.00,782.55,107043,186944,"2016-12-26 10:00:00",811.35,811.95,813.50,801.05,170419
BAJFINANCE,186942,"2016-12-26 09:30:00",789.05,787.00,790.00,782.55,107043,186945,"2016-12-26 10:15:00",811.60,809.00,812.00,806.15,78052
BAJFINANCE,186942,"2016-12-26 09:30:00",789.05,787.00,790.00,782.55,107043,186946,"2016-12-26 10:30:00",809.00,806.70,811.55,805.70,46101
BAJFINANCE,186942,"2016-12-26 09:30:00",789.05,787.00,790.00,782.55,107043,186947,"2016-12-26 10:45:00",806.70,810.50,810.70,805.70,43081
BAJFINANCE,186942,"2016-12-26 09:30:00",789.05,787.00,790.00,782.55,107043,186948,"2016-12-26 11:00:00",810.50,810.50,811.80,807.00,93348
BAJFINANCE,186942,"2016-12-26 09:30:00",789.05,787.00,790.00,782.55,107043,186949,"2016-12-26 11:15:00",810.50,814.15,817.85,810.20,150764
BAJFINANCE,186942,"2016-12-26 09:30:00",789.05,787.00,790.00,782.55,107043,186950,"2016-12-26 11:30:00",814.40,811.00,815.00,810.55,38889
BAJFINANCE,186942,"2016-12-26 09:30:00",789.05,787.00,790.00,782.55,107043,186951,"2016-12-26 11:45:00",811.00,810.65,812.45,810.30,20769
BAJFINANCE,186942,"2016-12-26 09:30:00",789.05,787.00,790.00,782.55,107043,186952,"2016-12-26 12:00:00",810.65,803.25,810.80,801.00,113960
BAJFINANCE,186942,"2016-12-26 09:30:00",789.05,787.00,790.00,782.55,107043,186953,"2016-12-26 12:15:00",803.55,804.00,808.50,803.00,62325
BAJFINANCE,186942,"2016-12-26 09:30:00",789.05,787.00,790.00,782.55,107043,186954,"2016-12-26 12:30:00",804.00,808.55,811.10,804.00,44274
BAJFINANCE,186942,"2016-12-26 09:30:00",789.05,787.00,790.00,782.55,107043,186955,"2016-12-26 12:45:00",808.20,805.20,811.05,805.00,32206
BAJFINANCE,186942,"2016-12-26 09:30:00",789.05,787.00,790.00,782.55,107043,186956,"2016-12-26 13:00:00",805.70,809.85,811.20,805.30,37652
BAJFINANCE,186942,"2016-12-26 09:30:00",789.05,787.00,790.00,782.55,107043,186957,"2016-12-26 13:15:00",809.75,811.60,812.70,808.55,29852
BAJFINANCE,186942,"2016-12-26 09:30:00",789.05,787.00,790.00,782.55,107043,186958,"2016-12-26 13:30:00",811.60,811.30,813.00,809.60,45239
BAJFINANCE,186942,"2016-12-26 09:30:00",789.05,787.00,790.00,782.55,107043,186959,"2016-12-26 13:45:00",811.30,817.20,817.40,811.00,69665
BAJFINANCE,186942,"2016-12-26 09:30:00",789.05,787.00,790.00,782.55,107043,186960,"2016-12-26 14:00:00",817.20,815.85,821.30,814.20,148850
BAJFINANCE,186942,"2016-12-26 09:30:00",789.05,787.00,790.00,782.55,107043,186961,"2016-12-26 14:15:00",815.80,815.40,818.50,815.15,42006
BAJFINANCE,186942,"2016-12-26 09:30:00",789.05,787.00,790.00,782.55,107043,186962,"2016-12-26 14:30:00",815.40,813.60,815.95,808.70,116253
BAJFINANCE,184984,"2017-01-30 13:45:00",1044.30,1043.00,1044.50,1035.00,125905,184985,"2017-01-30 14:00:00",1043.15,1041.95,1044.00,1039.55,122053
BAJFINANCE,184984,"2017-01-30 13:45:00",1044.30,1043.00,1044.50,1035.00,125905,184986,"2017-01-30 14:15:00",1041.15,1034.35,1041.60,1030.00,197861
BAJFINANCE,184984,"2017-01-30 13:45:00",1044.30,1043.00,1044.50,1035.00,125905,184987,"2017-01-30 14:30:00",1034.50,1034.55,1036.90,1031.30,179200
BAJFINANCE,184984,"2017-01-30 13:45:00",1044.30,1043.00,1044.50,1035.00,125905,184988,"2017-01-30 14:45:00",1035.30,1046.65,1047.90,1033.05,146575
BAJFINANCE,184984,"2017-01-30 13:45:00",1044.30,1043.00,1044.50,1035.00,125905,184989,"2017-01-30 15:00:00",1046.65,1054.70,1059.00,1046.65,479539
BAJFINANCE,184984,"2017-01-30 13:45:00",1044.30,1043.00,1044.50,1035.00,125905,184990,"2017-01-30 15:15:00",1054.15,1054.30,1056.95,1051.85,295277
BAJFINANCE,184984,"2017-01-30 13:45:00",1044.30,1043.00,1044.50,1035.00,125905,184991,"2017-01-31 09:15:00",1058.05,1063.95,1067.00,1046.95,447029
BAJFINANCE,184984,"2017-01-30 13:45:00",1044.30,1043.00,1044.50,1035.00,125905,184992,"2017-01-31 09:30:00",1063.95,1058.70,1064.00,1056.35,176797
BAJFINANCE,184984,"2017-01-30 13:45:00",1044.30,1043.00,1044.50,1035.00,125905,184993,"2017-01-31 09:45:00",1059.00,1069.20,1071.35,1058.45,237600
BAJFINANCE,184984,"2017-01-30 13:45:00",1044.30,1043.00,1044.50,1035.00,125905,184994,"2017-01-31 10:00:00",1069.20,1065.85,1069.55,1063.70,74708
BAJFINANCE,184984,"2017-01-30 13:45:00",1044.30,1043.00,1044.50,1035.00,125905,184995,"2017-01-31 10:15:00",1065.85,1058.00,1065.85,1055.55,140058
BAJFINANCE,184984,"2017-01-30 13:45:00",1044.30,1043.00,1044.50,1035.00,125905,184996,"2017-01-31 10:30:00",1058.00,1058.20,1059.55,1056.00,100332
BAJFINANCE,184984,"2017-01-30 13:45:00",1044.30,1043.00,1044.50,1035.00,125905,184997,"2017-01-31 10:45:00",1058.20,1062.80,1063.00,1057.35,42180
BAJFINANCE,184984,"2017-01-30 13:45:00",1044.30,1043.00,1044.50,1035.00,125905,184998,"2017-01-31 11:00:00",1062.40,1060.20,1064.80,1057.00,76329
BAJFINANCE,184984,"2017-01-30 13:45:00",1044.30,1043.00,1044.50,1035.00,125905,184999,"2017-01-31 11:15:00",1060.20,1057.95,1061.75,1057.00,44379
BAJFINANCE,184984,"2017-01-30 13:45:00",1044.30,1043.00,1044.50,1035.00,125905,185000,"2017-01-31 11:30:00",1057.95,1059.75,1060.00,1057.00,54267
BAJFINANCE,184984,"2017-01-30 13:45:00",1044.30,1043.00,1044.50,1035.00,125905,185001,"2017-01-31 11:45:00",1059.75,1058.50,1059.95,1057.00,34209
BAJFINANCE,184984,"2017-01-30 13:45:00",1044.30,1043.00,1044.50,1035.00,125905,185002,"2017-01-31 12:00:00",1058.50,1052.45,1059.15,1048.00,151378
BAJFINANCE,184984,"2017-01-30 13:45:00",1044.30,1043.00,1044.50,1035.00,125905,185003,"2017-01-31 12:15:00",1052.45,1048.00,1053.00,1048.00,45139
BAJFINANCE,184984,"2017-01-30 13:45:00",1044.30,1043.00,1044.50,1035.00,125905,185004,"2017-01-31 12:30:00",1048.00,1043.50,1049.30,1032.60,130520
BAJFINANCE,183613,"2017-04-10 14:45:00",1219.90,1219.70,1219.90,1213.15,37795,183614,"2017-04-10 15:00:00",1219.50,1243.50,1247.30,1219.50,281358
BAJFINANCE,183613,"2017-04-10 14:45:00",1219.90,1219.70,1219.90,1213.15,37795,183615,"2017-04-10 15:15:00",1244.75,1246.00,1252.00,1235.85,228549
BAJFINANCE,183613,"2017-04-10 14:45:00",1219.90,1219.70,1219.90,1213.15,37795,183616,"2017-04-11 09:15:00",1246.05,1250.90,1252.00,1242.05,138855
BAJFINANCE,183613,"2017-04-10 14:45:00",1219.90,1219.70,1219.90,1213.15,37795,183617,"2017-04-11 09:30:00",1250.90,1246.90,1252.40,1244.35,79089
BAJFINANCE,183613,"2017-04-10 14:45:00",1219.90,1219.70,1219.90,1213.15,37795,183618,"2017-04-11 09:45:00",1246.90,1249.35,1249.65,1244.45,37048
BAJFINANCE,183613,"2017-04-10 14:45:00",1219.90,1219.70,1219.90,1213.15,37795,183619,"2017-04-11 10:00:00",1249.45,1247.95,1249.45,1244.00,45258
BAJFINANCE,183613,"2017-04-10 14:45:00",1219.90,1219.70,1219.90,1213.15,37795,183620,"2017-04-11 10:15:00",1247.95,1249.80,1250.00,1246.00,27793
BAJFINANCE,183613,"2017-04-10 14:45:00",1219.90,1219.70,1219.90,1213.15,37795,183621,"2017-04-11 10:30:00",1249.80,1253.25,1254.00,1249.10,39999
BAJFINANCE,183613,"2017-04-10 14:45:00",1219.90,1219.70,1219.90,1213.15,37795,183622,"2017-04-11 10:45:00",1253.25,1259.95,1260.00,1248.05,55445
BAJFINANCE,183613,"2017-04-10 14:45:00",1219.90,1219.70,1219.90,1213.15,37795,183623,"2017-04-11 11:00:00",1259.50,1271.50,1272.95,1258.00,167915
BAJFINANCE,183613,"2017-04-10 14:45:00",1219.90,1219.70,1219.90,1213.15,37795,183624,"2017-04-11 11:15:00",1271.50,1263.00,1271.50,1258.85,44426
BAJFINANCE,183613,"2017-04-10 14:45:00",1219.90,1219.70,1219.90,1213.15,37795,183625,"2017-04-11 11:30:00",1263.35,1258.35,1267.95,1257.05,59625
BAJFINANCE,183613,"2017-04-10 14:45:00",1219.90,1219.70,1219.90,1213.15,37795,183626,"2017-04-11 11:45:00",1258.35,1258.90,1262.00,1253.30,45562
BAJFINANCE,183613,"2017-04-10 14:45:00",1219.90,1219.70,1219.90,1213.15,37795,183627,"2017-04-11 12:00:00",1258.90,1257.15,1260.00,1254.00,19683
BAJFINANCE,183613,"2017-04-10 14:45:00",1219.90,1219.70,1219.90,1213.15,37795,183628,"2017-04-11 12:15:00",1257.15,1256.00,1258.40,1255.05,16630
BAJFINANCE,183613,"2017-04-10 14:45:00",1219.90,1219.70,1219.90,1213.15,37795,183629,"2017-04-11 12:30:00",1256.00,1255.00,1256.50,1255.00,12271
BAJFINANCE,183613,"2017-04-10 14:45:00",1219.90,1219.70,1219.90,1213.15,37795,183630,"2017-04-11 12:45:00",1255.00,1255.60,1256.00,1249.30,52862
BAJFINANCE,183613,"2017-04-10 14:45:00",1219.90,1219.70,1219.90,1213.15,37795,183631,"2017-04-11 13:00:00",1255.60,1252.85,1255.95,1246.00,57526
BAJFINANCE,183613,"2017-04-10 14:45:00",1219.90,1219.70,1219.90,1213.15,37795,183632,"2017-04-11 13:15:00",1252.85,1252.95,1258.20,1251.40,32797
BAJFINANCE,183613,"2017-04-10 14:45:00",1219.90,1219.70,1219.90,1213.15,37795,183633,"2017-04-11 13:30:00",1252.95,1255.00,1256.35,1250.00,15048
BAJFINANCE,182762,"2017-07-19 14:30:00",1538.25,1534.75,1542.80,1526.00,71412,182763,"2017-07-19 14:45:00",1534.75,1546.40,1548.70,1533.60,144174
BAJFINANCE,182762,"2017-07-19 14:30:00",1538.25,1534.75,1542.80,1526.00,71412,182764,"2017-07-19 15:00:00",1546.20,1542.00,1547.40,1539.55,116165
BAJFINANCE,182762,"2017-07-19 14:30:00",1538.25,1534.75,1542.80,1526.00,71412,182765,"2017-07-19 15:15:00",1542.40,1544.00,1545.00,1538.85,166249
BAJFINANCE,182762,"2017-07-19 14:30:00",1538.25,1534.75,1542.80,1526.00,71412,182766,"2017-07-20 09:15:00",1551.05,1560.40,1567.40,1547.10,158351
BAJFINANCE,182762,"2017-07-19 14:30:00",1538.25,1534.75,1542.80,1526.00,71412,182767,"2017-07-20 09:30:00",1560.40,1589.00,1591.25,1560.00,301300
BAJFINANCE,182762,"2017-07-19 14:30:00",1538.25,1534.75,1542.80,1526.00,71412,182768,"2017-07-20 09:45:00",1588.90,1575.75,1589.00,1572.00,154369
BAJFINANCE,182762,"2017-07-19 14:30:00",1538.25,1534.75,1542.80,1526.00,71412,182769,"2017-07-20 10:00:00",1575.30,1577.95,1579.95,1573.00,66793
BAJFINANCE,182762,"2017-07-19 14:30:00",1538.25,1534.75,1542.80,1526.00,71412,182770,"2017-07-20 10:15:00",1577.50,1575.80,1579.80,1571.25,64210
BAJFINANCE,182762,"2017-07-19 14:30:00",1538.25,1534.75,1542.80,1526.00,71412,182771,"2017-07-20 10:30:00",1575.60,1575.00,1579.00,1574.00,36396
BAJFINANCE,182762,"2017-07-19 14:30:00",1538.25,1534.75,1542.80,1526.00,71412,182772,"2017-07-20 10:45:00",1575.00,1575.65,1575.80,1572.25,14777
BAJFINANCE,182762,"2017-07-19 14:30:00",1538.25,1534.75,1542.80,1526.00,71412,182773,"2017-07-20 11:00:00",1575.65,1575.00,1575.95,1572.80,17250
BAJFINANCE,182762,"2017-07-19 14:30:00",1538.25,1534.75,1542.80,1526.00,71412,182774,"2017-07-20 11:15:00",1575.00,1572.50,1576.00,1572.00,11234
BAJFINANCE,182762,"2017-07-19 14:30:00",1538.25,1534.75,1542.80,1526.00,71412,182775,"2017-07-20 11:30:00",1572.50,1576.75,1577.80,1572.00,52083
BAJFINANCE,182762,"2017-07-19 14:30:00",1538.25,1534.75,1542.80,1526.00,71412,182776,"2017-07-20 11:45:00",1576.75,1582.90,1582.90,1573.90,40991
BAJFINANCE,182762,"2017-07-19 14:30:00",1538.25,1534.75,1542.80,1526.00,71412,182777,"2017-07-20 12:00:00",1582.90,1586.85,1594.00,1580.45,139098
BAJFINANCE,182762,"2017-07-19 14:30:00",1538.25,1534.75,1542.80,1526.00,71412,182778,"2017-07-20 12:15:00",1586.85,1586.10,1589.95,1584.00,61058
BAJFINANCE,182762,"2017-07-19 14:30:00",1538.25,1534.75,1542.80,1526.00,71412,182779,"2017-07-20 12:30:00",1586.10,1592.50,1595.00,1584.65,88494
BAJFINANCE,182762,"2017-07-19 14:30:00",1538.25,1534.75,1542.80,1526.00,71412,182780,"2017-07-20 12:45:00",1592.50,1595.50,1598.55,1591.35,75330
BAJFINANCE,182762,"2017-07-19 14:30:00",1538.25,1534.75,1542.80,1526.00,71412,182781,"2017-07-20 13:00:00",1595.95,1597.20,1603.95,1595.15,122704
BAJFINANCE,182762,"2017-07-19 14:30:00",1538.25,1534.75,1542.80,1526.00,71412,182782,"2017-07-20 13:15:00",1598.00,1601.60,1605.00,1597.50,77391
BAJFINANCE,181048,"2017-09-06 15:00:00",1863.00,1859.35,1869.60,1849.65,147769,181049,"2017-09-06 15:15:00",1859.65,1860.00,1865.25,1853.05,172535
BAJFINANCE,181048,"2017-09-06 15:00:00",1863.00,1859.35,1869.60,1849.65,147769,181050,"2017-09-07 09:15:00",1877.15,1912.25,1917.50,1872.05,719372
BAJFINANCE,181048,"2017-09-06 15:00:00",1863.00,1859.35,1869.60,1849.65,147769,181051,"2017-09-07 09:30:00",1912.65,1906.20,1912.85,1892.00,316908
BAJFINANCE,181048,"2017-09-06 15:00:00",1863.00,1859.35,1869.60,1849.65,147769,181052,"2017-09-07 09:45:00",1907.00,1906.45,1910.45,1900.00,112252
BAJFINANCE,181048,"2017-09-06 15:00:00",1863.00,1859.35,1869.60,1849.65,147769,181053,"2017-09-07 10:00:00",1906.45,1905.65,1909.95,1900.00,83971
BAJFINANCE,181048,"2017-09-06 15:00:00",1863.00,1859.35,1869.60,1849.65,147769,181054,"2017-09-07 10:15:00",1905.65,1904.05,1905.95,1902.10,43204
BAJFINANCE,181048,"2017-09-06 15:00:00",1863.00,1859.35,1869.60,1849.65,147769,181055,"2017-09-07 10:30:00",1904.05,1902.70,1908.00,1900.70,55246
BAJFINANCE,181048,"2017-09-06 15:00:00",1863.00,1859.35,1869.60,1849.65,147769,181056,"2017-09-07 10:45:00",1902.70,1899.30,1903.90,1898.05,84768
BAJFINANCE,181048,"2017-09-06 15:00:00",1863.00,1859.35,1869.60,1849.65,147769,181057,"2017-09-07 11:00:00",1898.95,1903.30,1907.00,1898.95,57844
BAJFINANCE,181048,"2017-09-06 15:00:00",1863.00,1859.35,1869.60,1849.65,147769,181058,"2017-09-07 11:15:00",1902.70,1901.45,1904.00,1898.35,49111
BAJFINANCE,181048,"2017-09-06 15:00:00",1863.00,1859.35,1869.60,1849.65,147769,181059,"2017-09-07 11:30:00",1901.45,1905.50,1906.00,1901.30,70968
BAJFINANCE,181048,"2017-09-06 15:00:00",1863.00,1859.35,1869.60,1849.65,147769,181060,"2017-09-07 11:45:00",1906.00,1908.40,1912.50,1905.90,99970
BAJFINANCE,181048,"2017-09-06 15:00:00",1863.00,1859.35,1869.60,1849.65,147769,181061,"2017-09-07 12:00:00",1908.40,1905.00,1908.75,1901.15,65540
BAJFINANCE,181048,"2017-09-06 15:00:00",1863.00,1859.35,1869.60,1849.65,147769,181062,"2017-09-07 12:15:00",1905.00,1904.00,1905.90,1899.25,66446
BAJFINANCE,181048,"2017-09-06 15:00:00",1863.00,1859.35,1869.60,1849.65,147769,181063,"2017-09-07 12:30:00",1904.00,1904.25,1906.90,1901.05,52635
BAJFINANCE,181048,"2017-09-06 15:00:00",1863.00,1859.35,1869.60,1849.65,147769,181064,"2017-09-07 12:45:00",1904.25,1907.00,1908.10,1901.05,54301
BAJFINANCE,181048,"2017-09-06 15:00:00",1863.00,1859.35,1869.60,1849.65,147769,181065,"2017-09-07 13:00:00",1906.55,1928.10,1934.00,1905.90,403506
BAJFINANCE,181048,"2017-09-06 15:00:00",1863.00,1859.35,1869.60,1849.65,147769,181066,"2017-09-07 13:15:00",1927.75,1924.80,1929.10,1918.45,97262
BAJFINANCE,181048,"2017-09-06 15:00:00",1863.00,1859.35,1869.60,1849.65,147769,181067,"2017-09-07 13:30:00",1924.80,1935.90,1937.50,1923.45,145137
BAJFINANCE,181048,"2017-09-06 15:00:00",1863.00,1859.35,1869.60,1849.65,147769,181068,"2017-09-07 13:45:00",1935.90,1934.00,1936.85,1931.55,80376
BHARTIARTL,215756,"2015-04-28 12:30:00",388.05,388.30,388.55,386.10,84416,215757,"2015-04-28 12:45:00",388.30,388.75,388.95,387.25,62845
BHARTIARTL,215756,"2015-04-28 12:30:00",388.05,388.30,388.55,386.10,84416,215758,"2015-04-28 13:00:00",388.75,386.80,388.95,386.30,89144
BHARTIARTL,215756,"2015-04-28 12:30:00",388.05,388.30,388.55,386.10,84416,215759,"2015-04-28 13:15:00",386.80,388.30,388.85,386.75,77796
BHARTIARTL,215756,"2015-04-28 12:30:00",388.05,388.30,388.55,386.10,84416,215760,"2015-04-28 13:30:00",388.35,392.20,392.20,388.00,211861
BHARTIARTL,215756,"2015-04-28 12:30:00",388.05,388.30,388.55,386.10,84416,215761,"2015-04-28 13:45:00",391.75,394.70,396.95,390.50,421718
BHARTIARTL,215756,"2015-04-28 12:30:00",388.05,388.30,388.55,386.10,84416,215762,"2015-04-28 14:00:00",394.70,395.40,395.95,392.40,133583
BHARTIARTL,215756,"2015-04-28 12:30:00",388.05,388.30,388.55,386.10,84416,215763,"2015-04-28 14:15:00",395.10,395.95,399.50,394.10,247623
BHARTIARTL,215756,"2015-04-28 12:30:00",388.05,388.30,388.55,386.10,84416,215764,"2015-04-28 14:30:00",395.95,401.70,403.00,395.50,226291
BHARTIARTL,215756,"2015-04-28 12:30:00",388.05,388.30,388.55,386.10,84416,215765,"2015-04-28 14:45:00",401.95,403.15,409.50,400.40,599705
BHARTIARTL,215756,"2015-04-28 12:30:00",388.05,388.30,388.55,386.10,84416,215766,"2015-04-28 15:00:00",403.00,400.80,406.00,400.65,288604
